0,1,2,3,4,5,6,7,8,9,10,11,12
MMM,1,0,0.10979104042053223,0.2828364372253418,0.17304539680480957,0.1471385955810547,0.282573938369751,0.1354353427886963,0.14102840423583984,2.2148258686065674,2.0737974643707275,0.0631246566772461
MMM,1,1,0.11137056350708008,0.23582100868225098,0.1244504451751709,0.10985779762268066,0.23533272743225098,0.1254749298095703,0.1098175048828125,0.2042984962463379,0.09448099136352539,0.0782160758972168
